statusCheckingAccount,duration,creditHistory,purpose,creditAmount,savings,presentEmployment,installmentRate,statusAndSex,otherDebtors,presentResidence,property,age,otherInstallmentPlans,housing,numberExistingCredits,job,numberLiablePeople,telephone,foreignWorker,costMatrix,ageRange
A11,21,A32,equipment#1,3565,A64,A73,2,A92,A101,2,A122,27,A143,A152,1,A173,1,A191,A201,2,fifties
A11,24,A32,furniture#1,7865,A61,A74,4,A93,A101,4,A123,22,A143,A152,1,A172,2,A191,A202,1,forties
A11,24,A32,radio#2,1225,A61,A73,3,A93,A101,4,A123,70,A143,A152,1,A172,2,A192,A201,1,thirties
A13,24,A31,home_appliance#1,3915,A62,A73,3,A93,A101,4,A123,30,A143,A151,1,A174,1,A192,A202,2,thirties
A12,15,A32,business#2,999,A61,A73,4,A93,A102,4,A121,24,A143,A152,1,A173,2,A192,A201,1,twenties
A11,6,A32,education#1,1995,A61,A72,1,A93,A101,2,A123,25,A141,A152,2,A173,1,A192,A201,1,twenties
A14,12,A34,education#1,2924,A61,A75,2,A93,A101,2,A124,22,A143,A151,1,A174,1,A191,A201,1,twenties
A14,7,A32,purpose#2,8358,A64,A74,2,A94,A101,4,A121,44,A141,A152,2,A173,2,A191,A201,1,thirties
A14,24,A34,equipment#1,3049,A61,A72,4,A92,A101,1,A123,43,A143,A152,2,A172,2,A192,A201,1,twenties
A14,12,A32,purpose#2,1552,A61,A74,4,A93,A101,2,A122,46,A143,A151,1,A173,1,A191,A201,1,forties
A14,6,A34,purpose#2,1893,A63,A72,2,A92,A102,4,A121,43,A142,A151,2,A174,1,A191,A201,2,twenties
A11,14,A34,purpose#2,5096,A61,A73,4,A93,A101,1,A122,39,A143,A152,2,A172,1,A192,A201,1,twenties
A11,21,A34,business#2,1957,A65,A73,4,A93,A101,4,A123,34,A143,A151,1,A173,1,A191,A201,1,twenties
A14,24,A34,car#1,2859,A65,A74,4,A92,A101,1,A123,37,A143,A152,1,A173,1,A191,A201,1,twenties
A14,10,A32,radio#2,1101,A61,A73,4,A92,A101,4,A121,27,A143,A153,1,A173,1,A192,A202,1,sixties
A14,6,A33,car#1,674,A65,A74,4,A93,A103,2,A123,22,A143,A151,1,A173,1,A191,A201,1,fifties
A11,24,A34,education#1,2247,A61,A71,2,A92,A101,4,A124,25,A142,A152,1,A173,1,A191,A201,1,sixties
A14,18,A34,education#1,717,A61,A74,4,A94,A101,2,A121,28,A143,A152,2,A173,1,A192,A201,1,thirties
A12,10,A30,furniture#1,1352,A61,A75,3,A93,A101,1,A122,25,A143,A152,1,A173,1,A192,A201,1,thirties
A11,12,A32,education#1,1316,A61,A75,4,A93,A101,2,A124,43,A142,A152,1,A173,1,A191,A202,1,twenties
A13,18,A34,education#1,1068,A61,A73,4,A93,A101,4,A121,36,A143,A152,3,A173,1,A191,A201,1,twenties
A14,15,A31,home_appliance#1,4113,A61,A75,4,A93,A101,2,A123,27,A143,A152,1,A173,1,A192,A201,1,twenties
A13,9,A32,purpose#2,1538,A64,A75,4,A92,A101,3,A123,26,A141,A151,1,A171,1,A192,A201,1,forties
A12,24,A34,car#1,1101,A61,A75,4,A93,A101,4,A123,46,A142,A152,1,A174,1,A191,A201,1,twenties
A14,4,A32,equipment#1,1569,A61,A74,4,A92,A101,2,A121,27,A143,A152,1,A173,1,A191,A201,1,thirties
A12,36,A34,business#2,2394,A62,A74,3,A93,A101,4,A121,38,A141,A152,1,A173,1,A191,A201,2,twenties
A12,18,A34,business#2,4473,A64,A75,4,A92,A101,4,A122,42,A143,A152,2,A172,1,A192,A201,1,twenties
A14,48,A32,car#1,12389,A61,A75,2,A93,A101,2,A121,20,A143,A152,2,A173,1,A192,A201,2,twenties
A12,12,A32,equipment#1,1469,A63,A73,4,A94,A101,2,A123,22,A141,A152,1,A172,1,A191,A201,1,forties
A14,15,A34,business#2,2141,A61,A74,4,A93,A101,2,A121,31,A143,A152,1,A174,1,A192,A201,2,thirties
A11,12,A34,business#2,3331,A62,A72,2,A93,A101,2,A122,26,A143,A152,1,A173,1,A191,A201,2,twenties
A11,11,A34,radio#2,2923,A61,A71,4,A93,A101,4,A121,22,A143,A152,1,A173,1,A191,A201,1,fifties
A13,12,A32,education#1,3108,A65,A73,4,A94,A101,3,A123,39,A143,A152,1,A173,2,A191,A202,1,fifties
A12,12,A33,education#1,1755,A61,A73,2,A92,A101,3,A123,31,A143,A152,1,A172,1,A191,A201,2,forties
A12,24,A32,education#1,7814,A61,A75,1,A92,A101,4,A121,44,A143,A152,1,A174,1,A191,A201,1,twenties
A11,24,A32,equipment#1,1778,A63,A73,4,A92,A101,3,A122,23,A143,A152,1,A173,1,A191,A201,2,twenties
A12,18,A34,business#2,7814,A62,A73,3,A92,A101,4,A123,22,A143,A152,2,A173,1,A191,A201,1,forties
A14,12,A32,business#2,1042,A61,A73,4,A92,A101,3,A121,28,A142,A152,2,A173,1,A191,A201,1,forties
A11,12,A32,equipment#1,2622,A61,A74,4,A92,A101,1,A121,25,A141,A152,1,A172,1,A192,A201,1,forties
A11,15,A32,furniture#1,1585,A61,A73,3,A93,A101,4,A122,31,A143,A152,1,A173,1,A191,A201,2,thirties
A11,6,A32,car#1,3966,A61,A73,4,A92,A101,4,A124,26,A141,A152,1,A173,1,A192,A201,1,thirties
A12,12,A32,furniture#1,3915,A61,A73,4,A91,A101,1,A123,25,A143,A152,1,A173,1,A192,A201,1,thirties
A14,48,A33,home_appliance#1,2337,A62,A75,3,A92,A101,4,A122,30,A143,A153,1,A173,1,A192,A201,1,twenties
A14,24,A30,television#3,1597,A63,A73,3,A94,A101,4,A121,22,A143,A151,1,A173,2,A192,A201,1,thirties
A14,24,A34,furniture#1,5190,A61,A74,3,A92,A101,1,A122,55,A143,A153,2,A173,1,A191,A201,2,thirties
A13,18,A32,business#2,2063,A63,A73,1,A93,A101,4,A123,50,A143,A152,1,A174,2,A192,A201,1,twenties
A12,18,A33,radio#2,1829,A61,A72,3,A93,A101,4,A122,24,A141,A152,1,A172,1,A192,A201,1,forties
A12,24,A34,home_appliance#1,2214,A62,A73,4,A92,A101,4,A124,32,A143,A152,1,A174,1,A191,A201,1,twenties
A14,21,A34,equipment#1,7374,A61,A74,1,A92,A101,2,A122,26,A143,A152,1,A172,1,A192,A201,2,forties
A14,12,A32,education#1,9960,A61,A72,4,A94,A101,3,A122,35,A141,A153,1,A173,1,A191,A201,1,twenties
A11,24,A34,business#2,1905,A65,A73,1,A92,A101,1,A121,66,A143,A152,2,A173,1,A192,A201,1,thirties
A11,6,A31,equipment#1,5084,A62,A73,4,A93,A101,1,A122,28,A143,A151,1,A173,2,A191,A201,1,thirties
A14,12,A32,furniture#1,701,A63,A73,3,A93,A101,4,A123,32,A143,A152,2,A173,1,A191,A201,2,thirties
A14,7,A33,car#1,3378,A61,A75,2,A93,A101,2,A121,36,A143,A152,1,A172,1,A191,A201,1,forties
A12,36,A34,education#1,947,A61,A75,4,A93,A101,1,A123,31,A143,A152,1,A173,1,A191,A201,2,thirties
A12,12,A34,home_appliance#1,1449,A61,A75,3,A93,A101,2,A121,20,A143,A152,1,A173,1,A191,A201,1,twenties
A13,18,A32,education#1,12169,A61,A72,3,A93,A101,3,A123,38,A143,A152,2,A173,1,A191,A201,1,twenties
A12,12,A34,business#2,731,A61,A72,2,A92,A103,2,A121,47,A141,A151,1,A173,1,A191,A201,1,thirties
A12,24,A32,home_appliance#1,776,A61,A74,4,A92,A101,2,A124,27,A143,A152,2,A174,1,A192,A201,2,sixties
A14,20,A34,car#1,2359,A62,A73,3,A92,A101,4,A123,58,A141,A152,2,A172,1,A191,A201,1,twenties
A14,24,A33,car#1,639,A65,A73,2,A92,A101,4,A122,35,A143,A151,1,A173,2,A191,A201,1,thirties
A12,13,A31,business#2,4796,A65,A73,4,A92,A101,2,A124,28,A143,A152,1,A173,1,A191,A201,1,twenties
A12,10,A32,business#2,2957,A63,A75,3,A93,A101,1,A123,26,A143,A152,1,A174,1,A191,A201,2,twenties
A14,18,A32,equipment#1,6761,A62,A73,2,A91,A101,3,A121,24,A143,A152,1,A172,1,A192,A201,1,twenties
A11,24,A34,car#1,6304,A61,A74,1,A93,A101,4,A121,37,A143,A152,1,A173,1,A191,A201,2,thirties
A11,9,A30,education#1,433,A62,A73,4,A92,A101,1,A122,50,A143,A152,2,A174,2,A191,A201,1,twenties
A11,18,A34,car#1,1126,A61,A75,4,A92,A101,2,A124,21,A143,A152,1,A173,1,A192,A201,1,forties
A14,30,A32,car#1,5096,A61,A74,4,A92,A101,4,A123,50,A142,A152,1,A173,1,A191,A201,1,twenties
A12,60,A33,car#1,2337,A61,A73,4,A93,A101,2,A121,25,A143,A152,2,A174,1,A191,A201,1,thirties
A12,15,A34,education#1,5771,A62,A74,2,A93,A101,1,A122,43,A143,A152,1,A173,2,A191,A201,1,forties
A12,36,A31,furniture#1,2978,A63,A74,4,A93,A101,2,A121,33,A143,A152,1,A173,1,A191,A201,1,sixties
A11,36,A33,business#2,5866,A61,A73,4,A93,A101,4,A121,35,A142,A152,2,A173,1,A191,A202,2,twenties
A14,36,A32,furniture#1,2476,A64,A72,2,A94,A101,1,A122,33,A143,A152,2,A171,1,A192,A201,2,forties
A11,21,A32,car#1,1355,A61,A74,4,A93,A101,2,A122,23,A143,A152,2,A173,1,A192,A201,1,thirties
A14,39,A32,home_appliance#1,7393,A65,A72,4,A92,A101,4,A124,22,A143,A152,1,A173,1,A192,A201,1,fifties
A12,24,A34,car#1,1867,A61,A73,3,A92,A101,4,A122,46,A143,A153,2,A173,1,A191,A201,1,twenties
A14,9,A32,equipment#1,3573,A61,A75,4,A92,A101,3,A121,24,A143,A152,1,A173,1,A191,A201,2,twenties
A14,12,A32,education#1,1274,A65,A73,1,A92,A101,4,A121,51,A143,A151,1,A173,1,A191,A201,1,thirties
A11,12,A34,business#2,3612,A61,A73,3,A93,A101,3,A123,21,A143,A152,1,A173,1,A191,A202,1,twenties
A11,7,A31,business#2,1199,A62,A72,3,A92,A101,4,A121,31,A143,A152,1,A173,1,A192,A201,1,forties
A11,15,A34,education#1,1568,A62,A73,3,A93,A101,1,A123,47,A143,A152,2,A173,1,A191,A201,1,thirties
A12,30,A32,car#1,343,A61,A71,1,A93,A101,4,A124,36,A143,A152,1,A172,1,A192,A201,2,thirties
A12,15,A32,car#1,1285,A65,A73,3,A93,A101,3,A122,27,A143,A152,1,A173,2,A191,A201,1,forties
A14,18,A32,equipment#1,3195,A61,A73,1,A93,A101,4,A121,23,A143,A152,2,A174,2,A191,A201,1,sixties
A11,18,A32,education#1,1577,A65,A73,3,A93,A101,2,A123,31,A143,A152,1,A172,2,A192,A201,1,fifties
A12,18,A33,purpose#2,2760,A63,A73,4,A94,A101,4,A121,20,A143,A152,1,A173,1,A192,A201,1,fifties
A14,30,A34,car#1,3062,A61,A75,4,A93,A101,4,A122,31,A143,A152,1,A173,1,A192,A201,1,fifties
A13,18,A32,car#1,4272,A61,A73,2,A92,A101,2,A123,27,A141,A152,2,A172,1,A191,A202,2,thirties
A11,6,A34,equipment#1,1403,A65,A73,2,A92,A101,2,A123,25,A143,A152,1,A173,1,A192,A201,1,thirties
A14,12,A34,car#1,8613,A65,A73,3,A93,A101,1,A121,32,A143,A152,2,A173,1,A192,A201,1,twenties
A14,18,A34,home_appliance#1,1957,A65,A73,4,A92,A101,4,A121,32,A143,A151,2,A173,2,A191,A201,2,twenties
A12,12,A33,business#2,7596,A61,A73,4,A93,A102,3,A123,26,A143,A152,1,A173,1,A192,A201,1,twenties
A12,6,A32,business#2,3342,A61,A73,4,A93,A101,1,A123,23,A141,A152,2,A172,1,A191,A201,2,thirties
A12,12,A32,education#1,1076,A65,A75,3,A93,A101,4,A121,26,A142,A152,1,A174,1,A191,A201,1,thirties
A14,30,A34,business#2,6742,A61,A71,2,A91,A101,4,A122,28,A143,A151,2,A172,1,A191,A201,1,forties
A11,18,A32,business#2,1409,A61,A74,4,A93,A101,2,A121,40,A143,A152,1,A173,2,A192,A201,1,thirties
A12,18,A32,car#1,3488,A61,A74,2,A93,A101,1,A122,26,A143,A152,3,A173,1,A191,A201,1,thirties
A11,12,A34,home_appliance#1,7297,A62,A73,2,A93,A101,4,A122,33,A142,A152,1,A173,1,A191,A201,1,fifties
A11,24,A34,business#2,10974,A65,A71,2,A93,A101,4,A121,26,A143,A152,1,A171,1,A191,A201,2,twenties
A14,18,A32,business#2,1908,A63,A73,3,A93,A101,3,A123,27,A143,A151,1,A174,1,A192,A201,1,twenties
A12,9,A32,education#1,1919,A61,A75,2,A92,A101,2,A123,42,A141,A152,1,A172,1,A192,A201,2,twenties
A14,12,A32,business#2,4351,A65,A73,4,A94,A101,2,A123,31,A143,A152,1,A171,2,A192,A201,1,thirties
A12,12,A32,car#1,6999,A65,A74,3,A93,A101,3,A123,43,A143,A151,1,A173,1,A191,A201,1,sixties
A11,18,A31,purpose#2,3868,A65,A74,3,A93,A101,2,A121,60,A143,A153,2,A173,1,A192,A201,1,forties
A14,24,A31,business#2,730,A61,A75,2,A93,A103,4,A121,26,A143,A153,1,A173,1,A191,A201,1,thirties
A12,24,A32,radio#2,2775,A65,A75,2,A93,A101,4,A121,32,A143,A152,2,A173,1,A191,A201,1,thirties
A12,12,A32,car#1,7476,A61,A73,2,A92,A101,4,A123,26,A143,A152,2,A172,1,A192,A201,1,thirties
A12,12,A32,car#1,2570,A61,A73,3,A92,A101,1,A123,29,A142,A152,4,A172,1,A191,A201,2,forties
A14,4,A32,purpose#2,3578,A61,A73,4,A93,A101,2,A122,40,A143,A152,1,A172,1,A192,A201,1,thirties
A14,9,A32,furniture#1,1297,A61,A73,4,A92,A101,2,A124,23,A143,A152,1,A173,1,A192,A201,1,forties
A12,24,A33,furniture#1,3556,A61,A75,4,A94,A101,4,A121,25,A141,A152,1,A173,2,A191,A201,1,thirties
A14,11,A32,furniture#1,1501,A61,A73,3,A93,A102,1,A121,26,A143,A152,1,A173,1,A192,A201,1,thirties
A11,18,A32,business#2,1246,A61,A75,2,A92,A101,2,A122,23,A143,A152,1,A173,1,A192,A201,1,twenties
A12,36,A33,business#2,1239,A61,A73,2,A94,A101,2,A121,23,A143,A152,2,A174,1,A191,A201,1,twenties
A14,18,A34,business#2,1505,A65,A73,4,A92,A101,2,A121,31,A143,A152,1,A173,1,A192,A201,1,twenties
A11,9,A32,education#1,3556,A61,A73,2,A93,A101,2,A124,20,A143,A151,1,A173,1,A191,A201,1,thirties
A14,36,A32,furniture#1,3485,A61,A74,4,A91,A103,2,A122,25,A143,A152,1,A173,1,A191,A201,2,twenties
A11,22,A32,furniture#1,2288,A61,A75,3,A93,A101,4,A122,47,A141,A152,1,A172,1,A191,A201,2,thirties
A12,12,A32,radio#2,2978,A65,A74,3,A92,A101,1,A121,25,A143,A152,1,A174,1,A192,A201,2,thirties
A12,48,A33,car#1,3060,A61,A73,3,A94,A101,4,A121,28,A143,A152,2,A174,1,A192,A201,1,sixties
A14,27,A34,equipment#1,2427,A61,A73,2,A93,A101,4,A122,61,A143,A152,2,A173,1,A191,A201,1,thirties
A13,36,A32,home_appliance#1,2647,A61,A72,2,A93,A101,4,A124,29,A141,A151,1,A174,1,A191,A201,2,twenties
A14,12,A34,home_appliance#1,3399,A61,A75,4,A93,A103,4,A121,25,A143,A152,1,A172,1,A191,A201,2,twenties
A14,18,A32,furniture#1,3915,A61,A75,1,A92,A101,4,A122,27,A143,A152,1,A173,1,A191,A201,2,forties
A14,24,A34,business#2,1766,A61,A75,1,A93,A101,3,A124,33,A143,A152,1,A172,2,A191,A201,1,thirties
A11,48,A33,business#2,3966,A61,A75,4,A93,A101,2,A123,25,A143,A152,2,A172,1,A192,A201,1,thirties
A14,24,A34,furniture#1,5150,A62,A73,1,A92,A101,4,A123,25,A143,A152,1,A173,1,A192,A201,1,twenties
A12,15,A34,education#1,2124,A61,A74,4,A94,A101,4,A122,37,A143,A152,1,A173,1,A191,A201,1,twenties
A14,10,A34,equipment#1,585,A61,A75,2,A94,A101,2,A123,45,A143,A152,1,A172,1,A191,A201,2,thirties
A11,30,A30,business#2,5084,A62,A75,3,A93,A101,4,A123,32,A142,A152,2,A173,1,A191,A201,1,twenties
A11,6,A34,furniture#1,3878,A61,A75,4,A92,A101,1,A124,53,A143,A152,1,A173,1,A191,A201,2,twenties
A11,15,A34,car#1,1569,A64,A72,3,A93,A101,2,A123,26,A143,A151,2,A172,1,A192,A201,2,thirties
A11,12,A34,purpose#2,2799,A63,A73,4,A92,A101,2,A124,25,A143,A152,1,A173,1,A191,A201,1,fifties
A12,12,A34,car#1,937,A61,A75,4,A93,A101,4,A123,39,A143,A152,2,A174,1,A191,A201,2,thirties
A11,18,A33,education#1,2896,A65,A74,2,A94,A101,4,A123,29,A143,A151,1,A173,1,A192,A201,2,twenties
A11,36,A32,equipment#1,1851,A61,A73,4,A92,A101,2,A121,40,A143,A152,2,A173,1,A192,A201,2,fifties
A11,24,A32,furniture#1,1837,A61,A75,4,A92,A101,2,A121,35,A143,A152,2,A173,1,A191,A201,1,fifties
A12,15,A32,education#1,1538,A61,A75,4,A93,A101,3,A124,31,A143,A151,2,A173,1,A191,A201,1,twenties
A14,18,A34,business#2,3758,A64,A71,3,A92,A101,4,A121,49,A143,A152,1,A173,1,A191,A201,2,twenties
A14,24,A32,business#2,601,A65,A75,4,A92,A102,4,A124,37,A143,A153,1,A173,1,A191,A201,1,thirties
A14,6,A32,business#2,2101,A65,A73,2,A92,A101,4,A123,57,A143,A152,1,A172,2,A191,A201,1,twenties
A13,36,A32,business#2,5804,A65,A73,4,A93,A101,4,A122,46,A143,A152,1,A173,1,A191,A201,1,twenties
A11,15,A34,equipment#1,1533,A61,A73,4,A93,A101,4,A122,29,A143,A152,1,A173,2,A192,A201,1,forties
A14,12,A32,car#1,1374,A61,A71,3,A93,A101,4,A123,29,A143,A152,2,A173,1,A191,A201,2,thirties
A14,36,A30,car#1,1715,A61,A75,2,A92,A101,2,A124,49,A143,A151,2,A172,1,A191,A201,1,forties
A14,24,A32,radio#2,2325,A65,A74,2,A93,A102,4,A124,44,A142,A152,1,A172,2,A192,A201,1,forties
A14,24,A34,purpose#2,7855,A65,A73,2,A93,A101,2,A121,38,A143,A151,2,A173,1,A191,A201,1,twenties
A12,24,A32,education#1,12976,A65,A71,2,A93,A101,4,A123,31,A142,A152,1,A173,1,A191,A201,1,thirties
A12,33,A32,car#1,625,A65,A75,4,A91,A101,4,A123,28,A143,A151,1,A172,1,A191,A201,1,thirties
A11,27,A32,education#1,1534,A64,A73,4,A92,A101,4,A123,38,A143,A152,1,A172,1,A192,A201,1,forties
A14,47,A32,business#2,1940,A65,A72,1,A93,A101,3,A123,27,A143,A152,1,A173,1,A191,A201,1,thirties
A14,60,A32,equipment#1,3590,A61,A75,4,A93,A102,1,A122,41,A143,A152,2,A174,1,A192,A201,1,forties
A14,48,A32,business#2,1047,A65,A74,2,A91,A101,4,A121,20,A143,A151,2,A172,1,A191,A201,1,twenties
A11,12,A32,business#2,2247,A61,A75,4,A92,A101,4,A121,33,A143,A152,2,A173,2,A192,A201,1,sixties
A14,9,A30,radio#2,6468,A62,A75,3,A93,A101,4,A121,22,A141,A152,1,A173,1,A191,A201,1,fifties
A14,21,A33,radio#2,1553,A65,A73,4,A93,A101,2,A121,61,A143,A152,1,A173,1,A191,A201,1,thirties
A11,12,A33,education#1,6416,A61,A73,2,A93,A101,4,A123,23,A143,A153,1,A173,1,A192,A201,2,forties
A14,48,A32,education#1,1331,A61,A73,4,A92,A101,4,A121,40,A143,A152,2,A173,2,A192,A201,1,twenties
A14,13,A34,home_appliance#1,2515,A63,A72,2,A92,A101,4,A123,30,A143,A152,1,A173,1,A191,A201,1,twenties
A11,18,A34,education#1,1311,A61,A72,1,A93,A101,1,A122,20,A141,A152,2,A173,1,A191,A201,1,twenties
A14,12,A32,furniture#1,4006,A65,A73,2,A92,A101,1,A123,74,A143,A152,1,A172,1,A192,A201,1,thirties
A14,24,A32,car#1,8858,A62,A73,2,A94,A103,2,A123,25,A143,A151,2,A173,1,A191,A201,1,twenties
A12,36,A34,education#1,2603,A62,A74,4,A92,A101,3,A123,32,A143,A152,2,A173,2,A191,A201,1,sixties
A14,15,A34,education#1,1258,A61,A75,4,A93,A101,3,A124,48,A143,A152,1,A173,1,A191,A201,2,thirties
A14,12,A31,home_appliance#1,1209,A61,A74,4,A93,A101,2,A121,42,A143,A152,1,A174,1,A191,A201,2,thirties
A14,24,A32,business#2,3357,A61,A75,4,A93,A101,2,A123,35,A143,A152,2,A173,1,A191,A201,2,thirties
A14,12,A32,business#2,8229,A62,A74,1,A93,A101,1,A121,42,A143,A153,2,A172,1,A191,A201,1,forties
A14,45,A32,home_appliance#1,2063,A64,A72,4,A92,A101,4,A124,28,A143,A151,1,A174,1,A192,A201,1,thirties
A14,12,A32,business#2,1473,A61,A73,4,A93,A101,3,A123,23,A141,A152,1,A171,2,A192,A201,1,twenties
A11,10,A34,car#1,1037,A65,A72,2,A92,A101,3,A121,24,A143,A152,1,A172,2,A192,A201,1,twenties
A12,36,A32,business#2,1138,A61,A73,2,A93,A101,2,A121,38,A141,A152,1,A171,1,A191,A201,1,thirties
A14,12,A32,car#1,3757,A65,A73,1,A93,A101,2,A124,43,A141,A152,1,A172,2,A191,A201,1,twenties
A12,24,A32,education#1,1282,A61,A73,4,A92,A101,4,A121,47,A142,A152,1,A174,1,A192,A201,1,forties
A14,21,A32,business#2,2788,A61,A71,1,A93,A101,4,A124,33,A143,A151,2,A173,1,A192,A201,1,twenties
A11,12,A32,education#1,1413,A61,A74,2,A93,A101,4,A124,36,A143,A151,2,A173,1,A191,A201,1,twenties
A14,36,A32,business#2,1437,A61,A72,4,A93,A101,2,A123,30,A143,A152,2,A173,2,A191,A201,2,twenties
A14,18,A32,car#1,5129,A61,A73,2,A93,A103,2,A121,32,A143,A152,1,A173,1,A192,A201,1,twenties
A12,36,A34,purpose#2,4657,A61,A73,4,A92,A101,4,A121,43,A143,A153,1,A173,1,A191,A201,1,thirties
A11,11,A32,car#1,2743,A61,A75,1,A93,A101,3,A124,32,A143,A152,1,A173,1,A192,A201,1,twenties
A11,15,A34,car#1,2679,A65,A74,3,A93,A101,3,A123,27,A141,A152,1,A173,1,A191,A201,1,twenties
A12,24,A32,car#1,1533,A65,A75,4,A92,A101,2,A123,24,A143,A152,1,A172,2,A191,A201,1,thirties
A14,36,A32,radio#2,12204,A61,A72,4,A92,A101,2,A123,21,A143,A152,1,A173,1,A191,A201,2,twenties
A14,15,A33,education#1,691,A65,A75,4,A94,A101,2,A123,53,A143,A152,1,A174,1,A191,A201,1,thirties
A12,6,A32,car#1,3186,A64,A72,3,A93,A103,4,A121,39,A143,A152,2,A173,1,A192,A201,1,thirties
A12,48,A32,furniture#1,2323,A61,A73,2,A92,A101,2,A122,26,A143,A152,1,A174,1,A191,A201,2,twenties
A12,24,A33,purpose#2,3857,A61,A72,2,A93,A101,4,A123,45,A143,A153,1,A172,1,A192,A201,1,twenties
A14,12,A32,equipment#1,3566,A63,A74,3,A93,A101,4,A122,26,A143,A151,1,A173,1,A191,A202,1,thirties
A14,18,A32,equipment#1,3345,A62,A75,3,A94,A102,4,A121,64,A143,A153,3,A174,2,A192,A201,1,thirties
A12,21,A32,furniture#1,1275,A61,A75,2,A93,A101,3,A122,21,A141,A151,1,A173,2,A192,A201,2,twenties
A12,24,A34,business#2,3780,A65,A73,3,A92,A101,4,A121,51,A141,A152,2,A173,1,A191,A201,1,twenties
A14,24,A33,equipment#1,7980,A65,A73,1,A93,A101,3,A121,32,A143,A152,2,A173,2,A191,A201,2,forties
A14,6,A32,furniture#1,1804,A63,A72,4,A93,A101,2,A121,22,A143,A152,2,A172,1,A191,A201,1,thirties
A11,15,A32,car#1,3711,A61,A74,1,A92,A101,1,A121,23,A143,A151,2,A173,1,A192,A201,1,thirties
A11,24,A33,furniture#1,2708,A63,A72,4,A91,A101,2,A123,43,A143,A153,2,A172,1,A192,A201,2,twenties
A11,48,A32,business#2,1288,A62,A72,1,A93,A101,4,A122,74,A141,A151,1,A173,2,A191,A201,2,thirties
A12,18,A34,car#1,5954,A61,A75,1,A93,A101,4,A123,26,A143,A151,1,A174,1,A191,A201,1,thirties
A12,15,A34,business#2,1291,A61,A72,2,A92,A101,2,A121,28,A143,A152,1,A173,1,A192,A201,1,thirties
A12,48,A34,home_appliance#1,11328,A61,A73,1,A92,A101,2,A122,27,A143,A152,3,A173,1,A192,A201,1,thirties
A14,12,A32,education#1,1495,A65,A73,1,A93,A101,4,A121,20,A143,A153,4,A173,1,A192,A201,1,twenties
A12,21,A32,business#2,1553,A64,A75,3,A92,A101,3,A121,35,A143,A151,1,A173,1,A191,A201,1,twenties
A14,18,A32,car#1,4746,A61,A75,4,A93,A101,2,A121,34,A143,A152,1,A173,1,A191,A201,1,thirties
A11,18,A32,business#2,3416,A61,A73,4,A93,A101,4,A124,75,A143,A152,2,A173,1,A192,A201,1,thirties
A14,12,A32,equipment#1,4576,A61,A73,1,A93,A101,2,A121,30,A143,A151,1,A172,1,A192,A201,1,twenties
A14,12,A33,equipment#1,2124,A61,A75,2,A92,A101,2,A124,64,A143,A152,1,A173,1,A191,A201,2,thirties
A12,12,A34,education#1,6350,A65,A75,4,A93,A101,1,A123,37,A141,A152,1,A173,1,A191,A201,1,thirties
A14,36,A32,business#2,1337,A63,A75,2,A94,A101,2,A124,26,A143,A151,2,A173,1,A192,A201,1,thirties
A14,39,A32,education#1,3979,A61,A75,4,A93,A101,2,A124,33,A143,A152,1,A172,1,A191,A201,2,twenties
A14,12,A33,education#1,1532,A61,A73,4,A93,A101,2,A124,31,A143,A151,2,A173,1,A192,A201,1,twenties
A14,48,A33,purpose#2,1217,A61,A73,3,A93,A101,4,A121,23,A143,A152,1,A173,2,A192,A201,1,thirties
A14,36,A34,education#1,5324,A61,A73,2,A93,A101,2,A121,46,A143,A152,1,A173,1,A191,A201,1,seventies
A11,24,A33,furniture#1,1533,A65,A72,2,A93,A103,3,A121,26,A143,A152,2,A174,1,A191,A201,1,thirties
A14,21,A33,education#1,929,A64,A75,4,A92,A101,4,A121,53,A143,A151,2,A173,1,A192,A201,2,twenties
A11,15,A32,equipment#1,3349,A64,A73,3,A94,A101,3,A122,34,A143,A152,2,A173,1,A192,A201,1,twenties
A11,6,A34,education#1,7432,A64,A73,4,A92,A101,4,A123,36,A141,A152,1,A173,1,A192,A202,1,thirties
A14,10,A34,furniture#1,4623,A61,A72,3,A93,A101,4,A121,37,A143,A152,1,A172,1,A191,A201,1,twenties
A11,28,A32,car#1,2670,A65,A73,4,A93,A101,2,A124,30,A143,A152,2,A173,2,A192,A201,1,twenties
A12,6,A32,radio#2,1445,A65,A72,4,A93,A101,1,A123,23,A143,A152,1,A173,1,A191,A201,1,forties
A12,36,A32,radio#2,9277,A63,A74,4,A93,A101,3,A123,34,A143,A151,1,A173,1,A192,A201,1,twenties
A14,6,A32,home_appliance#1,2337,A61,A73,3,A93,A101,4,A122,30,A141,A151,1,A173,1,A192,A201,1,twenties
A14,27,A32,car#1,2603,A65,A73,3,A93,A101,4,A123,20,A143,A152,1,A173,2,A192,A201,1,forties
A14,9,A32,education#1,866,A61,A75,1,A92,A102,4,A122,33,A141,A152,1,A173,1,A191,A201,1,thirties
A11,12,A32,equipment#1,1820,A61,A75,4,A93,A101,4,A123,37,A143,A151,2,A173,1,A192,A201,2,forties
A14,10,A32,business#2,1835,A62,A72,1,A93,A101,3,A122,27,A143,A151,2,A173,1,A192,A201,1,thirties
A11,12,A34,radio#2,5293,A65,A73,2,A93,A101,2,A123,57,A143,A152,2,A173,1,A191,A201,2,twenties
A13,60,A32,car#1,6681,A61,A73,2,A93,A101,2,A121,31,A143,A152,1,A173,1,A192,A201,1,thirties
